Date,Open,High,Low,Close,Adj Close,Volume
2023-05-26,324.019989,333.399994,323.880005,332.890015,332.890015,36630600
2023-05-30,335.230011,335.739990,330.519989,331.209991,331.209991,29503100
2023-05-31,332.290009,335.940002,327.329987,328.390015,328.390015,45950600
2023-06-01,325.929993,333.529999,324.720001,332.579987,332.579987,26773900
2023-06-02,334.250000,337.500000,332.549988,335.399994,335.399994,25864000
2023-06-05,335.220001,338.559998,334.660004,335.940002,335.940002,21307100
2023-06-06,335.329987,335.369995,332.170013,333.679993,333.679993,20396200
2023-06-07,331.649994,334.489990,322.500000,323.380005,323.380005,40717100
2023-06-08,323.940002,326.640015,323.350006,325.260010,325.260010,23277700
2023-06-09,324.989990,329.989990,324.410004,326.790009,326.790009,22514900
2023-06-12,328.579987,332.100006,325.160004,331.850006,331.850006,24260300
2023-06-13,334.470001,336.980011,330.390015,334.290009,334.290009,22951300
2023-06-14,334.339996,339.040009,332.809998,337.339996,337.339996,26003800
2023-06-15,337.480011,349.839996,337.200012,348.100006,348.100006,38899100
2023-06-16,351.320007,351.470001,341.950012,342.329987,342.329987,46533600
2023-06-20,339.309998,342.079987,335.859985,338.049988,338.049988,26375400
2023-06-21,336.369995,337.730011,332.070007,333.559998,333.559998,25117800
2023-06-22,334.119995,340.119995,333.339996,339.709991,339.709991,23556800
2023-06-23,334.359985,337.959991,333.450012,335.019989,335.019989,23084700
2023-06-26,333.720001,336.109985,328.489990,328.600006,328.600006,21520600
